user_login,user_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
mkinaturalist,"","",Youngia japonica,Oriental false hawksbeard,Plantae,127066
creature_counter,,spurge nettle,Cnidoscolus stimulosus,spurge nettle,Plantae,160765
mkinaturalist,"","",Sambucus canadensis,American black elderberry,Plantae,84300
jb1634,,"",Berlandiera subacaulis,Florida Greeneyes,Plantae,128753
jb1634,,"",Berlandiera subacaulis,Florida Greeneyes,Plantae,128753
mkinaturalist,"","",Oxalis corniculata,Creeping Woodsorrel,Plantae,53168
creature_counter,,"",Krigia virginica,Virginia dwarfdandelion,Plantae,490542
mkinaturalist,"","",Commelina benghalensis,tropical spiderwort,Plantae,76425
jb1634,,"",Mimosa microphylla,littleleaf sensitive-briar,Plantae,84005
jb1634,,"",Rhynchosia tomentosa,Twining Snoutbean,Plantae,167842
jb1634,,"",Rubus cuneifolius,sand blackberry,Plantae,128854
mkinaturalist,"","",Mycetozoa,slime molds,Protozoa,47685
mkinaturalist,"","",Fungi,Fungi Including Lichens,Fungi,47170
mkinaturalist,"","",Araneae,Spiders,Arachnida,47118
creature_counter,,"",Pseudomethoca sanbornii,,Insecta,555271
jb1634,,"",Leptoceletes basalis,,Insecta,324867
hofstetters,,"",Ludwigia,Primrose-willows,Plantae,50339
nstoyan,,Soft Fern,Christella dentata,Soft Fern,Plantae,369851
hofstetters,,American lotus,Nelumbo lutea,American lotus,Plantae,84160
jb1634,,"",Cercis canadensis,eastern redbud,Plantae,48502
jb1634,,"",Oberea perspicillata,Raspberry Cane Borer,Insecta,226082
happyflippers,Radha Krueger,Flesh Flies and Satellite Flies,Sarcophagidae,Flesh Flies and Satellite Flies,Insecta,52910
mkinaturalist,"","",Nephrolepis,sword ferns,Plantae,48234
jb1634,,Eastern Leaf-footed Bug,Leptoglossus phyllopus,Eastern Leaf-footed Bug,Insecta,61256
mkinaturalist,"","",Pelazoneuron,,Plantae,1363450
jb1634,,Misumenini,Misumenini,,Arachnida,1472438
creature_counter,,"",Magnoliopsida,dicots,Plantae,47124
mkinaturalist,"","",Aves,Birds,Aves,3
mkinaturalist,"",baldcypress,Taxodium distichum,baldcypress,Plantae,49666
hofstetters,,common water hyacinth,Pontederia crassipes,common water hyacinth,Plantae,962637
jb1634,,"",Eustachys petraea,Pinewoods Fingergrass,Plantae,162903
creature_counter,,"",Melanoplus,North American Spur-throated Grasshoppers,Insecta,63523
mkinaturalist,"","",Iris pseudacorus,Yellow Iris,Plantae,47779
mkinaturalist,"",American beautyberry,Callicarpa americana,American beautyberry,Plantae,49193
hofstetters,,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
jb1634,,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
adambolton,Adam Bolton,Purplescent Longhorn Beetles,Purpuricenus,Purplescent Longhorn Beetles,Insecta,91593
mkinaturalist,"","",Magnolia grandiflora,southern magnolia,Plantae,83074
adambolton,Adam Bolton,butterfly pea,Centrosema virginianum,butterfly pea,Plantae,127681
welcometoblue,Stephen Mason,Christmas lichen,Herpothallon rubrocinctum,Christmas lichen,Fungi,464189
creature_counter,,"",Crocanthemum corymbosum,Pine Barren Frostweed,Plantae,856610
creature_counter,,Phyllomydas parvulus,Phyllomydas parvulus,,Insecta,485140
gracieduenas,,"",Coreopsis basalis,Golden Wave Tickseed,Plantae,160885
nstoyan,,baldcypress,Taxodium distichum,baldcypress,Plantae,49666
hofstetters,,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599
rgamberino,Ryan Gamberino,Sandhill Crane,Antigone canadensis,Sandhill Crane,Aves,508048
creature_counter,,"",Hesperiidae,Skippers,Insecta,47653
jb1634,,"",Eupatorium capillifolium,dogfennel,Plantae,131154
jb1634,,"",Cnidoscolus stimulosus,spurge nettle,Plantae,160765
jb1634,,"",Phlox drummondii,Drummond's phlox,Plantae,126177
jb1634,,"",Opuntia austrina,Florida Pricklypear,Plantae,441411
jb1634,,"",Tradescantia ohiensis,Ohio spiderwort,Plantae,79383
rgamberino,Ryan Gamberino,Anhinga,Anhinga anhinga,Anhinga,Aves,5063
rgamberino,Ryan Gamberino,King Rail,Rallus elegans,King Rail,Aves,367715
rgamberino,Ryan Gamberino,Purple Gallinule,Porphyrio martinica,Purple Gallinule,Aves,519
jb1634,,"",Phlox drummondii,Drummond's phlox,Plantae,126177
rgamberino,Ryan Gamberino,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
rgamberino,Ryan Gamberino,Anhinga,Anhinga anhinga,Anhinga,Aves,5063
rgamberino,Ryan Gamberino,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
rgamberino,Ryan Gamberino,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
jb1634,,"",Heliotropium amplexicaule,fragrant heliotrope,Plantae,77363
mikoikoi,"",Grass Lynx Spiders,Oxyopes,Grass lynx spiders,Arachnida,83845
mikoikoi,"",Asteroideae,Asteroideae,,Plantae,632790
mikoikoi,"",Grasses,Poaceae,grasses,Plantae,47434
mikoikoi,"","Evening Primroses, Sundrops, and Beeblossoms",Oenothera,"evening primroses, sundrops, and beeblossoms",Plantae,48626
mikoikoi,"",Butterflies and Moths · Pepepe,Lepidoptera,Butterflies and Moths,Insecta,47157
mikoikoi,"",Oaks,Quercus,oaks,Plantae,47851
mikoikoi,"","Lady, Fungus, Scavenger, and Bark Beetles",Coccinelloidea,"Lady, Fungus, Scavenger, and Bark Beetles",Insecta,471714
mikoikoi,"",Harpactorini,Harpactorini,,Insecta,482431
mikoikoi,"",Insects,Insecta,Insects,Insecta,47158
mikoikoi,"",Oaks,Quercus,oaks,Plantae,47851
mikoikoi,"",sleepy catchfly,Silene antirrhina,sleepy catchfly,Plantae,58780
mikoikoi,"",Pinweeds,Lechea,Pinweeds,Plantae,131554
mikoikoi,"",Stenocrepis,Stenocrepis,,Insecta,211409
mikoikoi,"",Atlantic Grasshopper,Paroxya atlantica,Atlantic Grasshopper,Insecta,227277
mikoikoi,"",Southern Two-striped Walkingstick,Anisomorpha buprestoides,Southern Two-striped Walkingstick,Insecta,134119
mikoikoi,"",Lepyronia,Lepyronia,,Insecta,177513
mikoikoi,"",Pooideae,Pooideae,,Plantae,514989
mikoikoi,"",Southern Two-striped Walkingstick,Anisomorpha buprestoides,Southern Two-striped Walkingstick,Insecta,134119
mikoikoi,"",New World Bluestems,Anatherum,New World Bluestems,Plantae,1605226
mikoikoi,"","Grasshoppers, Crickets, and Katydids",Orthoptera,"Grasshoppers, Crickets, and Katydids",Insecta,47651
mikoikoi,"",Brambles,Rubus,brambles,Plantae,47544
mikoikoi,"",Glaphyria,Glaphyria,,Insecta,178115
mikoikoi,"",Short-horned Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta,47649
mikoikoi,"",Short-horned Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta,47649
mikoikoi,"",Alydus,Alydus,,Insecta,129148
mikoikoi,"",Slender Nursery Web Spider,Pisaurina undulata,Slender Nursery Web Spider,Arachnida,153852
mikoikoi,"",Lovebugs,Plecia,Lovebugs,Insecta,127636
mikoikoi,"",Katydids,Tettigoniidae,Katydids,Insecta,48124
mikoikoi,"",Carpocorini,Carpocorini,,Insecta,194651
mikoikoi,"",Pintalia,Pintalia,,Insecta,362567
mikoikoi,"",Leaf Katydids,Phaneropterinae,Leaf Katydids,Insecta,48128
mikoikoi,"",Loxandrus,Loxandrus,,Insecta,177237
mikoikoi,"",Cottonwood Leaf Beetle,Chrysomela scripta,Cottonwood Leaf Beetle,Insecta,69192
mikoikoi,"",Xylesthia,Xylesthia,,Insecta,178595
mikoikoi,"",Moodna,Moodna,,Insecta,176930
mikoikoi,"",Scolops,Scolops,,Insecta,339552
mikoikoi,"",Little Blue Dragonlet,Erythrodiplax minuscula,Little Blue Dragonlet,Insecta,100403
mikoikoi,"",Brown Stink Bugs,Euschistus,Brown Stink Bugs,Insecta,70076
mikoikoi,"",Radishes,Raphanus,Radishes,Plantae,55412
mikoikoi,"",Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
mikoikoi,"",Clepsis,Clepsis,,Insecta,132791
mikoikoi,"","Evening Primroses, Sundrops, and Beeblossoms",Oenothera,"evening primroses, sundrops, and beeblossoms",Plantae,48626
mikoikoi,"",Lupettiana,Lupettiana,,Arachnida,250050
mikoikoi,"",Feltia,Feltia,,Insecta,119551
mikoikoi,"",Green Treefrog,Hyla cinerea,Green Treefrog,Amphibia,23969
jb1634,,"",Smilax auriculata,Earleaf Greenbrier,Plantae,127910
creature_counter,,"",Erythrodiplax minuscula,Little Blue Dragonlet,Insecta,100403
jb1634,,Brown-headed Cowbird,Molothrus ater,Brown-headed Cowbird,Aves,10373
jb1634,,"",Oenothera,"evening primroses, sundrops, and beeblossoms",Plantae,48626
creature_counter,,"",Magnoliopsida,dicots,Plantae,47124
jb1634,,Salt Marsh Moth,Estigmene acrea,Salt Marsh Moth,Insecta,121612
jb1634,,"",Pinus taeda,loblolly pine,Plantae,59921
jb1634,,purple passionflower,Passiflora incarnata,purple passionflower,Plantae,51453
jb1634,,"",Stachys floridana,Florida Hedgenettle,Plantae,126483
agung57902,Agung Wu,Crows and Ravens,Corvus,Crows and Ravens,Aves,7998
welcometoblue,Stephen Mason,Coral Bean,Erythrina herbacea,Coral Bean,Plantae,128717
jb1634,,Common Buckeye,Junonia coenia,Common Buckeye,Insecta,48505
jb1634,,"",Mordellistena cervicalis,Cervical Tumbling Flower Beetle,Insecta,225252
hostetm,Mark Hostetler,Crows and Ravens,Corvus,Crows and Ravens,Aves,7998
jb1634,,"",Blaptinae,,Insecta,1501780
jb1634,,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479
welcometoblue,Stephen Mason,butterfly pea,Centrosema virginianum,butterfly pea,Plantae,127681
jb1634,,Limpkin,Aramus guarauna,Limpkin,Aves,7
hostetm,Mark Hostetler,Eastern Leaf-footed Bug,Leptoglossus phyllopus,Eastern Leaf-footed Bug,Insecta,61256
wardcd,,branded grass skippers,Hesperiina,branded grass skippers,Insecta,1363159
hostetm,Mark Hostetler,,Morella cerifera,Southern Wax Myrtle,Plantae,119956
jb1634,,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
kellyobear,Kelly Bearhs,"",Gryllotalpidae,Mole Crickets,Insecta,71220
jb1634,,"",Estigmene acrea,Salt Marsh Moth,Insecta,121612
creature_counter,,"",Pyrrhopappus,desert-chicories,Plantae,68572
jb1634,,American Bird Grasshopper,Schistocerca americana,American Bird Grasshopper,Insecta,69736
jb1634,,"",Sonchus asper,prickly sowthistle,Plantae,53269
creature_counter,,golden rod,Solidago,goldenrods,Plantae,48678
jb1634,,"",Stachys floridana,Florida Hedgenettle,Plantae,126483
jb1634,,Spotless Lady Beetle,Cycloneda sanguinea,Spotless Lady Beetle,Insecta,124431
jb1634,,"",Carex,true sedges,Plantae,48571
wardcd,,"",Aristolochia macrophylla,pipevine,Plantae,62772
creature_counter,,"",Cirsium nuttallii,Nuttall's Thistle,Plantae,129194
hostetm,Mark Hostetler,turkey tangle frogfruit,Phyla nodiflora,turkey tangle frogfruit,Plantae,59040
wardcd,,"Carpenter Ants, Typical Sugar Ants and Allies",Camponotus,Carpenter Ants,Insecta,62781
hostetm,Mark Hostetler,,Hyptis mutabilis,Tropical Bushmint,Plantae,130175
jb1634,,Greater Yellowlegs,Tringa melanoleuca,Greater Yellowlegs,Aves,3892
jb1634,,Tricolored Heron,Egretta tricolor,Tricolored Heron,Aves,4938
wardcd,,"",Corvus brachyrhynchos,American Crow,Aves,8021
jb1634,,Roseate Spoonbill,Platalea ajaja,Roseate Spoonbill,Aves,62529
jb1634,,Black-necked Stilt,Himantopus mexicanus,Black-necked Stilt,Aves,4836
jb1634,,Great Egret,Ardea alba,Great Egret,Aves,144455
wardcd,,"",Amphibia,Amphibians,Amphibia,20978
jb1634,,Snowy Egret,Egretta thula,Snowy Egret,Aves,4940
dykef,,,Hyptis mutabilis,Tropical Bushmint,Plantae,130175
jb1634,,"",Verbena,vervains,Plantae,53317
jb1634,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
wardcd,,"",Erigeron annuus,annual fleabane,Plantae,76897
hostetm,Mark Hostetler,boxelder,Acer negundo,boxelder,Plantae,47726
igotflowerpower,Lauren Gillett,"",Clerodendrum bungei,rose glorybower,Plantae,160739
hostetm,Mark Hostetler,,Ludwigia,Primrose-willows,Plantae,50339
jb1634,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
dykef,,Anhinga,Anhinga anhinga,Anhinga,Aves,5063
jb1634,,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
jb1634,,Carolina Saddlebags,Tramea carolina,Carolina Saddlebags,Insecta,68229
jb1634,,Scarlet Sesbane,Sesbania punicea,Scarlet Sesbane,Plantae,79065
jb1634,,"",Smallanthus uvedalia,bear's foot,Plantae,200075
my-terr-bio-thea,"",Crematogaster,Crematogaster,,Insecta,1154989
wardcd,,"",Xylocopinae,Carpenter Bees,Insecta,244505
wardcd,,Horace's Duskywing,Erynnis horatius,Horace's Duskywing,Insecta,50071
paws1985,A. Sabol,"",Aves,Birds,Aves,3
acevedocharry,Orlando Acevedo-Charry,"",Mammalia,Mammals,Mammalia,40151
ngerlach,,Four-spotted Pennant,Brachymesia gravida,Four-spotted Pennant,Insecta,68230
sing2meomuse,Sing2MeOMuse,Squirrel Treefrog,Hyla squirella,Squirrel Treefrog,Amphibia,23873
ngerlach,,pickerelweed,Pontederia cordata,pickerelweed,Plantae,52599
agung57902,Agung Wu,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
ngerlach,,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
ngerlach,,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
ngerlach,,,Melilotus albus,White Sweetclover,Plantae,58907
mkinaturalist,"",Marsh Rabbit,Sylvilagus palustris,Marsh Rabbit,Mammalia,43102
ngerlach,,,Sagittaria lancifolia,lanceleaf arrowhead,Plantae,69813
ngerlach,,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479
ngerlach,,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
ngerlach,,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886
ngerlach,,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
ngerlach,,,Testudines,Turtles and Tortoises,Reptilia,39532
ngerlach,,,Argemone albiflora,white prickly poppy,Plantae,127032
ngerlach,,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886
ngerlach,,American Alligator,Alligator mississippiensis,American Alligator,Reptilia,26159
ngerlach,,American Alligator,Alligator mississippiensis,American Alligator,Reptilia,26159
ngerlach,,,Tripsacum dactyloides,eastern gamagrass,Plantae,126563
swittstruck,,Eastern Lubber Grasshopper,Romalea microptera,Eastern Lubber Grasshopper,Insecta,466003
ngerlach,,Florida Softshell Turtle,Apalone ferox,Florida Softshell Turtle,Reptilia,39566
ngerlach,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382
ngerlach,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382
ngerlach,,Deirochelyine Turtles,Deirochelyinae,Deirochelyine Turtles,Reptilia,797544
paws1985,A. Sabol,Tufted Titmouse,Baeolophus bicolor,Tufted Titmouse,Aves,13632
ngerlach,,Great Egret,Ardea alba,Great Egret,Aves,144455
ngerlach,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382
ngerlach,,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886
ngerlach,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382
agung57902,Agung Wu,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
ngerlach,,Greenhouse Millipede,Oxidus gracilis,Greenhouse Millipede,Animalia,143390
ngerlach,,Forest Tent Caterpillar Moth,Malacosoma disstria,Forest Tent Caterpillar Moth,Insecta,81663
agung57902,Agung Wu,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
ngerlach,,Forest Tent Caterpillar Moth,Malacosoma disstria,Forest Tent Caterpillar Moth,Insecta,81663
ngerlach,,,Polistes bellicosus,Southern Paper Wasp,Insecta,153449
ngerlach,,,Melolonthinae,June Beetles,Insecta,48200
ngerlach,,,Corvus brachyrhynchos,American Crow,Aves,8021
paws1985,A. Sabol,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206
chrisbobowiec,CBOB,Sandhill Crane,Antigone canadensis,Sandhill Crane,Aves,508048
chrisbobowiec,CBOB,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
gavinluttge,Ўеттус,Tailed Cellar Spider,Crossopriza lyoni,Tailed Cellar Spider,Arachnida,339927
chrisbobowiec,CBOB,Southeastern Five-lined Skink,Plestiodon inexpectatus,Southeastern Five-lined Skink,Reptilia,73790
heatherculture,Heather,sawbrier,Smilax glauca,sawbrier,Plantae,81831
gschuppie,"",,Christella dentata,Soft Fern,Plantae,369851
andrew35991,Andrew Park,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
chrisbobowiec,CBOB,Polka-Dot Wasp Moth,Syntomeida epilais,Polka-Dot Wasp Moth,Insecta,120875
joooom,,Plume Thistles,Cirsium,Plume Thistles,Plantae,48561
joooom,,Scarlet Sesbane,Sesbania punicea,Scarlet Sesbane,Plantae,79065
joooom,,Japanese honeysuckle,Lonicera japonica,Japanese honeysuckle,Plantae,77835
joooom,,Willows,Salix,Willows,Plantae,53453
joooom,,Ohio spiderwort,Tradescantia ohiensis,Ohio spiderwort,Plantae,79383
joooom,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
joooom,,American Great Egret,Ardea alba egretta,American Great Egret,Aves,236942
joooom,,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
joooom,,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
joooom,,Prince Baskettail,Epitheca princeps,Prince Baskettail,Insecta,100215
joooom,,Cooters,Pseudemys,Cooters,Reptilia,39820
joooom,,Schoenoplectus Bulrushes,Schoenoplectus,Schoenoplectus Bulrushes,Plantae,47160
joooom,,alligator flag,Thalia geniculata,alligator flag,Plantae,127912
joooom,,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
joooom,,Purple Gallinule,Porphyrio martinica,Purple Gallinule,Aves,519
joooom,,alligator flag,Thalia geniculata,alligator flag,Plantae,127912
joooom,,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
joooom,,Hibiscuses,Hibiscus,hibiscuses,Plantae,48891
joooom,,Bayberries,Morella,Bayberries,Plantae,61040
joooom,,pines,Pinus,pines,Plantae,47561
joooom,,Palmettos,Sabal,Palmettos,Plantae,81805
joooom,,Bayberries,Morella,Bayberries,Plantae,61040
joooom,,goldenrods,Solidago,goldenrods,Plantae,48678
joooom,,Typical Paper Wasps,Polistes,Typical Paper Wasps,Insecta,52756
joooom,,Dicots,Magnoliopsida,dicots,Plantae,47124
joooom,,Insects,Insecta,Insects,Insecta,47158
joooom,,Beaksedges,Rhynchospora,Beaksedges,Plantae,57863
joooom,,Needham's Skimmer,Libellula needhami,Needham's Skimmer,Insecta,68911
joooom,,Buckeyes and Horse-Chestnuts,Aesculus,buckeyes and horse-chestnuts,Plantae,53350
joooom,,Yellow-legged Mud-dauber Wasp,Sceliphron caementarium,Yellow-legged Mud-dauber Wasp,Insecta,121821
joooom,,Groundselbush beetle,Trirhabda bacharidis,Groundselbush beetle,Insecta,349367
joooom,,Margined Leatherwing Beetle,Chauliognathus marginatus,Margined Leatherwing Beetle,Insecta,84040
joooom,,vervains,Verbena,vervains,Plantae,53317
joooom,,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
joooom,,Insects,Insecta,Insects,Insecta,47158
joooom,,Poison Ivies and Oaks,Toxicodendron,poison ivies and oaks,Plantae,51079
joooom,,Banded Watersnake,Nerodia fasciata,Banded Watersnake,Reptilia,29317
joooom,,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
joooom,,Island Apple Snail,Pomacea maculata,Island Apple Snail,Mollusca,461265
joooom,,Myxosargus,Myxosargus,,Insecta,248171
joooom,,Peruvian Primrose-Willow,Ludwigia peruviana,Peruvian primrose-willow,Plantae,50338
joooom,,Red-marked Pachodynerus Wasp,Pachodynerus erynnis,Red-marked Pachodynerus Wasp,Insecta,338573
joooom,,Buckeyes and Horse-Chestnuts,Aesculus,buckeyes and horse-chestnuts,Plantae,53350
joooom,,Lovebugs,Plecia,Lovebugs,Insecta,127636
joooom,,Phlebodium,Phlebodium,,Plantae,127909
joooom,,Limpkin,Aramus guarauna,Limpkin,Aves,7
joooom,,Insects,Insecta,Insects,Insecta,47158
joooom,,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
joooom,,Great Egret,Ardea alba,Great Egret,Aves,144455
joooom,,Coneheads and Meadow Katydids,Conocephalinae,Coneheads and Meadow Katydids,Insecta,203979
joooom,,Sandhill Crane,Antigone canadensis,Sandhill Crane,Aves,508048
joooom,,American Alligator,Alligator mississippiensis,American Alligator,Reptilia,26159
joooom,,Lovebugs,Plecia,Lovebugs,Insecta,127636
joooom,,Salt Marsh Moth,Estigmene acrea,Salt Marsh Moth,Insecta,121612
joooom,,Needham's Skimmer,Libellula needhami,Needham's Skimmer,Insecta,68911
hoffecoffee,,"",Schizocosa avida,lance wolf spider,Arachnida,153818
vivi0912,,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
paws1985,A. Sabol,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
kellyobear,Kelly Bearhs,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484
